provincia,fecha,u10_media,v10_media,t2m_media,mslp_media,ws10_media,blh_media,CLLJ_index,rel_hum_media,spec_hum_media,año,mes,provincia_homologada,coord_x,coord_y,velocidad_viento,direccion_viento,ind_vent_atm,Outlier,ventilacion_categoria,casos_mensuales
Chiriqui,2023-02-01,-0.3222691218058268,-1.477760496593657,298.98772902715774,101067.94326636904,2.8263728732154485,525.3018159412202,4.813077,70.6217026483445,0.0146226327688921,2023,2,Chiriquí,333585.4893106925,937016.9052,1.512492470117531,-1.7855139604223111,912.6581207895912,1,Pobre,0.0
Chiriqui,2023-03-01,-0.1850201232092721,-0.1521995181129092,298.93099539620533,101161.45796130953,2.2793063209170388,453.127918061756,2.112411,75.71519470214844,0.0155511078025613,2023,3,Chiriquí,333585.4893106925,937016.9052,0.2395770007871707,-2.4532159989963542,124.70157640371686,1,Muy pobre,0.0
Chiriqui,2023-04-01,0.179564356803894,-0.1334751674107142,299.4114496140253,101063.40569196428,2.2618560791015625,461.1597842261905,-0.5209221,75.40134466262091,0.0159507351262228,2023,4,Chiriquí,333585.4893106925,937016.9052,0.2237386389288053,-0.6392171679860312,118.52184904781026,1,Muy pobre,0.0
Chiriqui,2023-05-01,0.905107299486796,-0.0101574943179175,299.833746047247,101057.06975446428,2.232055482410249,398.32092139834447,-0.6062554,80.30117725190662,0.0173388845509006,2023,5,Chiriquí,333585.4893106925,937016.9052,0.9051642935263736,-0.0112219489723509,414.15845398938006,1,Pobre,0.0
Chiriqui,2023-06-01,1.1467371838433402,0.1103481508436657,299.41090029761904,101074.26116071428,2.193362644740513,355.9810493105934,0.7450778,84.4386712937128,0.0177572736782687,2023,6,Chiriquí,333585.4893106925,937016.9052,1.152034236992795,0.0959325564216119,471.0839023223109,1,Pobre,0.0
Chiriqui,2023-07-01,0.7062468046233767,0.0210058121454148,299.5507289341518,101089.41127232143,2.0560319083077565,345.8409314836775,4.485744,84.0315653483073,0.0177495876948038,2023,7,Chiriquí,333585.4893106925,937016.9052,0.7065591222145664,0.0297341115151936,280.69255856865755,1,Pobre,0.0
Chiriqui,2023-08-01,1.0193045167695909,0.2605410530453637,299.37627592540923,101082.48363095238,2.2164230346679688,354.03274681454616,-0.4742556,84.97838265555245,0.0178335110346476,2023,8,Chiriquí,333585.4893106925,937016.9052,1.0520757283717157,0.2502485462995205,427.85482621720473,1,Pobre,0.0
Chiriqui,2023-09-01,0.9080349973269872,0.1129540517216637,299.2620588030134,101048.34226190476,1.8781822295415969,337.8073032924107,-1.094922,84.94221423921131,0.0176570940585363,2023,9,Chiriquí,333585.4893106925,937016.9052,0.915033427898108,0.1237582149118849,355.0683759600602,1,Pobre,0.0
Chiriqui,2023-10-01,1.967575407032633,0.1770160794258117,298.91409737723217,101065.32161458331,2.691786416939326,353.65591721307663,-4.498256,86.62000964936756,0.0176896417424792,2023,10,Chiriquí,333585.4893106925,937016.9052,1.9755221271185288,0.0897250474039438,802.5439524104689,1,Pobre,0.0
Chiriqui,2023-11-01,1.6299944888977778,0.2193304186775571,298.77687581380206,101012.72981770831,2.6051738375709173,337.81136648995533,-0.8102555,86.99033101399739,0.0176345129453,2023,11,Chiriquí,333585.4893106925,937016.9052,1.6446847316110162,0.1337555901452328,638.2089910172097,1,Pobre,0.0
Chiriqui,2023-12-01,0.6648338522229876,-0.4454129536946614,299.4156232561384,101009.23828125,2.175384975615002,387.679204305013,1.304411,80.67856706891742,0.0171671128343968,2023,12,Chiriquí,333585.4893106925,937016.9052,0.8002479305694329,-0.5902800383825964,356.3715814452478,1,Pobre,0.0
Chiriqui,2024-01-01,0.3726648092269897,-0.7446213676815941,299.74893333798366,101084.44456845238,2.333524295261928,436.16943359375,3.211745,75.80839175269718,0.016481543580691,2024,1,Chiriquí,333585.4893106925,937016.9052,0.8326704277468946,-1.1067683279405327,417.1904587201886,1,Pobre,0.0
Chiriqui,2024-02-01,0.0486777169363839,-0.8564247857956659,299.983404250372,101108.27678571428,2.7430469876243952,501.3680710565476,-2.416255,72.61978512718564,0.0159117382551942,2024,2,Chiriquí,333585.4893106925,937016.9052,0.8578070493131256,-1.5140191294796523,494.0288178373584,1,Pobre,0.0
Chiriqui,2024-03-01,0.4913447981788998,-0.1351414635067894,300.2475876581101,101065.62648809524,2.2942776452927363,468.77978515625,-0.3189223,75.42989313034784,0.0168834497176465,2024,3,Chiriquí,333585.4893106925,937016.9052,0.5095909397312914,-0.2684071638884283,274.4078762528439,1,Pobre,0.0
Chiriqui,2024-04-01,0.3020753633408319,-0.0855624335152762,299.8245006742932,101073.73214285714,2.12304483141218,405.2620791480655,0.4124111,79.06344895135788,0.017174421321778,2024,4,Chiriquí,333585.4893106925,937016.9052,0.3139593208785999,-0.2760186109295712,146.15556236668115,1,Muy pobre,0.0
Chiriqui,2024-05-01,1.4548441143262951,0.2781582559858049,299.5236525762649,101049.51674107143,2.268262045724051,351.32881745837983,-0.2175889,85.39911760602679,0.0181646292053517,2024,5,Chiriquí,333585.4893106925,937016.9052,1.4811966150254756,0.1889146162749893,597.7677542473107,1,Pobre,0.0
Chiriqui,2024-06-01,2.1818240760337737,0.2950390350250971,298.8888026646205,101125.74255952382,2.833575884501139,356.3604060581752,-0.3069222,87.28633844284784,0.0178277831347215,2024,6,Chiriquí,333585.4893106925,937016.9052,2.2016821593838585,0.1344105377732849,901.2599398688656,1,Pobre,0.0
Chiriqui,2024-07-01,1.8954148037093024,0.226353142942701,298.89386276971726,101115.16071428572,2.620214189801897,339.7025611514137,3.252411,87.11298188709077,0.0178385891375087,2024,7,Chiriquí,333585.4893106925,937016.9052,1.908882663612516,0.1188585284320151,744.8761244970079,1,Pobre,0.0
Chiriqui,2024-08-01,1.681417152995155,0.278276591073899,298.78716750372024,101208.79324776786,2.412875084649949,338.74889482770647,-0.2275888,86.75533984956287,0.0174189151397773,2024,8,Chiriquí,333585.4893106925,937016.9052,1.704289149037229,0.1640145159809679,663.1735019701916,1,Pobre,0.0
Chiriqui,2024-09-01,2.2291149512997697,0.3641561496825445,298.8368123372396,101039.61644345238,2.854614484877813,353.5453207833426,-2.186255,87.01294817243304,0.0176846551753225,2024,9,Chiriquí,333585.4893106925,937016.9052,2.2586640227045254,0.1619331306795177,917.2816951899866,1,Pobre,0.0
Chiriqui,2024-10-01,2.0456169304393588,0.3179925367945716,298.50971040271577,101122.06175595238,2.648788815452939,342.6924830845424,-2.894922,87.32242983863468,0.0173977601031462,2024,10,Chiriquí,333585.4893106925,937016.9052,2.0701854698449584,0.1542163736199758,814.9291138479094,1,Pobre,0.0
Chiriqui,2024-11-01,3.18697513568969,0.9928915759637242,297.7261439732143,101115.02083333331,3.875678017025902,410.55004519508,-5.282922,88.80921863374256,0.0168891568623838,2024,11,Chiriquí,333585.4893106925,937016.9052,3.338059945106445,0.3020161429722862,1574.2229332877614,-1,Pobre,0.0
Chiriqui,2024-12-01,1.5875829798834664,-0.4995614460536411,298.36734154110866,101100.69605654762,2.4725303649902344,348.38121904645647,0.8264111,84.18475850423177,0.0168345785211949,2024,12,Chiriquí,333585.4893106925,937016.9052,1.6643260967727664,-0.3048586989652849,666.038227910832,1,Pobre,0.0
Chiriqui,2025-01-01,0.91253281774975,-0.6519604637509301,298.6035592215402,101164.45368303572,2.167092550368536,390.2378409249442,2.887744,80.0537356422061,0.0162660028962861,2025,1,Chiriquí,333585.4893106925,937016.9052,1.121502826463057,-0.6203592713143222,502.7310991944015,1,Pobre,0.0
Chiriqui,2025-02-01,0.513758537315187,-0.646759169442313,298.84625534784226,101107.31808035714,2.136184874035063,427.6029430571057,3.473078,76.89827837262835,0.0158957709513959,2025,2,Chiriquí,333585.4893106925,937016.9052,0.8259813907842906,-0.8995049034332816,405.7111539535276,1,Pobre,0.0
Chiriqui,2025-03-01,0.0949017036528814,-0.4528227760678246,299.4698253813244,101125.83444940476,2.281804311843145,461.6414969308036,0.04774446,74.63474382672992,0.0159942351636432,2025,3,Chiriquí,333585.4893106925,937016.9052,0.4626605665949828,-1.364208317553378,245.34280435714305,1,Pobre,0.0
Chiriqui,2025-04-01,0.3660959062122163,-0.4109884443737212,299.36289469401044,101068.67168898808,2.037496339707148,405.54667227608815,1.221078,79.15750776018415,0.016838116305215,2025,4,Chiriquí,333585.4893106925,937016.9052,0.5503977779334462,-0.8431045063636512,256.4032425915912,1,Pobre,0.0
Chiriqui,2025-05-01,0.8292189978417897,0.1883896106765383,298.9568597702753,101110.22154017857,1.998807225908552,330.548591977074,1.891744,85.63685099283855,0.0176343978160903,2025,5,Chiriquí,333585.4893106925,937016.9052,0.850349805546282,0.2233971863423793,322.8783516572031,1,Pobre,0.0
Chiriqui,2025-06-01,1.4883635015714736,0.0243469476699829,298.69695463634673,101165.42624627976,2.2880446570260182,334.1435067313058,4.969744,85.99783979143415,0.0174069693755535,2025,6,Chiriquí,333585.4893106925,937016.9052,1.4885626243698795,0.0163567410250231,571.3551357807979,1,Pobre,0.0
Chiriqui,2025-07-01,0.9146961229188102,0.1729347592308407,298.8552594866072,101173.34654017857,2.10919847942534,334.6427575974237,3.574411,85.33481125604538,0.0173742079309054,2025,7,Chiriquí,333585.4893106925,937016.9052,0.9309003320618872,0.1868569805311327,357.84142507479135,1,Pobre,0.0
Chiriqui,2025-08-01,1.256182454881214,0.1782281228474208,298.4805821010045,101217.84840029762,2.2656698681059337,346.5198792957124,0.3310778,85.42671566917782,0.0170727219609987,2025,8,Chiriquí,333585.4893106925,937016.9052,1.2687630289873315,0.1409400700141194,505.02708308512337,1,Pobre,0.0
Cocle,2014-01-01,1.1133440136909485,-3.549423217773437,298.53114318847656,101103.34497070312,4.054765701293945,637.968994140625,2.376411,80.80010986328125,0.01566843688488,2014,1,Coclé,561097.8707884334,947888.5720999996,3.719938181165194,-1.2668468212215358,2726.096931943518,1,Marginal,0.0
Cocle,2014-02-01,0.8928288817405701,-3.725252151489258,298.4644012451172,101080.10986328124,4.141617774963379,683.5029296875,1.578411,78.37646484375,0.0151933543384075,2014,2,Coclé,561097.8707884334,947888.5720999996,3.830750188180569,-1.3355639808903967,3007.670188172306,1,Marginal,0.0
Cocle,2014-03-01,0.5717704892158508,-3.4099321365356445,298.9024887084961,101140.76538085938,3.827033042907715,695.061767578125,0.1444112,76.60905456542969,0.0152113437652587,2014,3,Coclé,561097.8707884334,947888.5720999996,3.457536502788753,-1.404663842872786,2760.5535329218696,1,Marginal,0.0
Cocle,2014-04-01,0.6366291642189026,-2.9224891662597656,299.64894104003906,101033.08471679688,3.420477867126465,604.47900390625,2.029744,80.431396484375,0.0166045259684324,2014,4,Coclé,561097.8707884334,947888.5720999996,2.9910265160375555,-1.3563091549533617,2076.8612476982044,1,Pobre,0.0
Cocle,2014-05-01,0.7388052940368652,-1.3071823120117188,299.37504959106445,101106.84497070312,2.111161231994629,383.3251953125,1.255078,86.25279235839844,0.0174632230773568,2014,5,Coclé,561097.8707884334,947888.5720999996,1.5015188508084742,-1.0563663976666,661.1563199411481,1,Pobre,0.0
Cocle,2014-06-01,0.7602625451982021,-1.0689010620117188,299.4879455566406,101012.6806640625,1.9566287994384768,309.42979431152344,4.106411,89.41522979736328,0.0181447332724928,2014,6,Coclé,561097.8707884334,947888.5720999996,1.3116968468365808,-0.9525557229666703,466.2314891612502,1,Pobre,0.0
Cocle,2014-07-01,0.9426565170288086,-1.7296380996704102,299.6763381958008,101087.5732421875,2.5663833618164062,402.064453125,4.295078,87.71150207519531,0.0179214850068092,2014,7,Coclé,561097.8707884334,947888.5720999996,1.9698348318903167,-1.0717983177366526,909.7697455181036,1,Pobre,0.0
Cocle,2014-08-01,0.8571121692657471,-0.8252592086791992,298.9679145812988,101130.59619140624,1.8958148956298828,319.754638671875,0.7130777,88.40104675292969,0.0174851473420858,2014,8,Coclé,561097.8707884334,947888.5720999996,1.1898294130728373,-0.7664670547935404,437.0262798036468,1,Pobre,0.0
Cocle,2014-09-01,0.8069599270820618,-0.1713744401931762,298.8169364929199,101083.34936523438,1.5457048416137695,280.48927307128906,0.3797444,89.10173797607422,0.0174516420811414,2014,9,Coclé,561097.8707884334,947888.5720999996,0.8249566792673485,-0.2092614337848567,265.7990345866833,1,Pobre,0.0
Cocle,2014-10-01,0.9123201966285706,0.036737322807312,298.7665557861328,101069.9853515625,1.836125373840332,281.5455780029297,-1.365589,90.43498992919922,0.0174388010054826,2014,10,Coclé,561097.8707884334,947888.5720999996,0.9130595665472446,0.0402462705061318,295.2934548009763,1,Pobre,0.0
Cocle,2014-11-01,0.8893276453018188,-1.341897964477539,298.61289978027344,101089.97729492188,2.203000068664551,337.05517578125,-0.5789223,89.51469421386719,0.0171732548624277,2014,11,Coclé,561097.8707884334,947888.5720999996,1.6098427897676966,-0.985518051751191,623.2904409720743,1,Pobre,0.0
Cocle,2014-12-01,0.9160913825035096,-2.455707550048828,298.6537055969238,101075.2802734375,3.062296867370605,461.367919921875,0.6164111,86.89646911621094,0.0168085470795631,2014,12,Coclé,561097.8707884334,947888.5720999996,2.621015641400106,-1.2137400293347107,1389.066397219859,1,Pobre,0.0
Cocle,2015-01-01,0.3821792602539062,-4.347964286804199,298.86315155029297,101115.81127929688,4.6637372970581055,725.125,1.859078,82.08192443847656,0.016082951799035,2015,1,Coclé,561097.8707884334,947888.5720999996,4.3647284481732616,-1.4831232189711194,3635.600101156959,1,Marginal,0.0
Cocle,2015-02-01,0.6827718615531921,-3.876715660095215,298.8034133911133,101138.21459960938,4.300966262817383,699.596923828125,-0.1329222,79.43122863769531,0.0155999325215816,2015,2,Coclé,561097.8707884334,947888.5720999996,3.936381806196687,-1.3964629724084885,3163.3781180972574,1,Marginal,0.0
Cocle,2015-03-01,0.4009857177734375,-3.9512805938720703,298.96141815185547,101157.60546875,4.31786060333252,734.033203125,1.595078,76.9083251953125,0.0152017101645469,2015,3,Coclé,561097.8707884334,947888.5720999996,3.971574987000535,-1.46966009782509,3348.7634516267417,1,Marginal,0.0
Cocle,2015-04-01,0.4737449884414673,-2.736313819885254,299.77642822265625,101017.13330078124,3.272258758544922,588.271240234375,1.932411,80.98602294921875,0.0167321674525737,2015,4,Coclé,561097.8707884334,947888.5720999996,2.777021360193046,-1.399363192144086,1876.5616479905937,1,Pobre,0.0
Cocle,2015-05-01,0.7288641333580017,-2.162957191467285,299.7733764648437,101045.31494140624,2.717247009277344,449.53759765625,2.385078,85.48989868164062,0.0176690071821212,2015,5,Coclé,561097.8707884334,947888.5720999996,2.282460675896905,-1.245771182542932,1178.6241170216051,1,Pobre,0.0
Cocle,2015-06-01,0.6447024345397949,-1.3525886535644531,299.99110412597656,100987.38989257812,2.212678909301758,353.0648193359375,5.000411,87.69264221191406,0.0182937923818826,2015,6,Coclé,561097.8707884334,947888.5720999996,1.4983782215625128,-1.1260079898501576,607.689729232787,1,Pobre,0.0
Cocle,2015-07-01,0.9469940066337584,-1.883387565612793,299.559814453125,101070.82836914062,2.593083381652832,406.096435546875,3.845078,87.44856262207031,0.0177287328988313,2015,7,Coclé,561097.8707884334,947888.5720999996,2.108066974957186,-1.104899895360246,983.3759468064296,1,Pobre,0.0
Cocle,2015-08-01,0.9821237176656724,-1.669184684753418,299.5893440246582,101011.07397460938,2.442888259887696,383.60400390625,1.852411,88.08929443359375,0.0179959591478109,2015,8,Coclé,561097.8707884334,947888.5720999996,1.936683894861732,-1.0389608290369503,853.3906331147842,1,Pobre,0.0
Cocle,2015-09-01,0.7737356424331665,-0.7273006439208984,299.399959564209,100992.89038085938,1.7614707946777344,306.13720703125,0.3204111,88.8170166015625,0.018190992064774,2015,9,Coclé,561097.8707884334,947888.5720999996,1.0619006879267092,-0.7544727322224013,373.4272590848522,1,Pobre,0.0
Cocle,2015-10-01,0.7104476094245911,-0.1806845068931579,299.2183494567871,101050.93920898438,1.6115875244140625,273.90167236328125,-2.105589,89.3178939819336,0.0179945137351751,2015,10,Coclé,561097.8707884334,947888.5720999996,0.7330639104255099,-0.2490449831568912,230.6441917106824,1,Muy pobre,0.0
Cocle,2015-11-01,0.7265760898590088,-0.769134521484375,298.9170036315918,100950.3310546875,2.047748565673828,322.33935546875,0.9737444,89.27911376953125,0.0177001301199197,2015,11,Coclé,561097.8707884334,947888.5720999996,1.058055162311401,-0.81384414193698,391.7668122326274,1,Pobre,0.0
Cocle,2015-12-01,0.8866024613380432,-2.625354766845703,299.8831672668457,100908.8544921875,3.19770622253418,501.003173828125,3.994411,83.60992431640625,0.0175649002194404,2015,12,Coclé,561097.8707884334,947888.5720999996,2.771019952337069,-1.2451140424151472,1594.7261990222785,1,Pobre,0.0
Cocle,2016-01-01,0.5930995941162109,-3.742864608764648,299.32933807373047,101150.88525390624,4.15350341796875,688.374267578125,-0.301589,78.49819946289062,0.0157719478011131,2016,1,Coclé,561097.8707884334,947888.5720999996,3.789564962905868,-1.413641611320091,2996.5393347206464,1,Marginal,0.0
Cocle,2016-02-01,0.3946523666381836,-5.003954887390137,299.21620178222656,101070.44091796876,5.295909881591797,832.31640625,0.7897445,77.16046142578125,0.0155238471925258,2016,2,Coclé,561097.8707884334,947888.5720999996,5.019493500895161,-1.4920911532181156,4799.039789305357,1,Bueno,0.0
Cocle,2016-03-01,0.2773380279541015,-3.4967641830444336,299.5072326660156,101169.853515625,3.885904312133789,693.849365234375,1.174411,76.08731079101562,0.0157690793275833,2016,3,Coclé,561097.8707884334,947888.5720999996,3.507745163715841,-1.4916492452100651,2795.7557640684618,1,Marginal,0.0
Cocle,2016-04-01,0.2969616055488586,-2.282607078552246,299.9376449584961,101075.49438476562,3.055174827575684,579.8525390625,-1.014922,79.61814880371094,0.0167796593159437,2016,4,Coclé,561097.8707884334,947888.5720999996,2.301843015982405,-1.441425387809311,1533.2016009352265,1,Pobre,0.0
Cocle,2016-05-01,0.7483657002449036,-0.7709865570068359,299.7518348693848,101099.8544921875,1.9867115020751955,345.653564453125,1.071744,87.22103881835938,0.0182135207578539,2016,5,Coclé,561097.8707884334,947888.5720999996,1.0744633508818715,-0.8002855507319846,426.6174795182298,1,Pobre,0.0
Cocle,2016-06-01,0.6689255237579346,-0.3939341902732849,299.2158203125,101167.83618164062,1.669569969177246,284.49171447753906,3.265078,88.76578521728516,0.0179280312731862,2016,6,Coclé,561097.8707884334,947888.5720999996,0.7763024556196482,-0.5322221378406649,253.6918886321289,1,Pobre,0.0
Cocle,2016-07-01,0.9862918257713318,-1.050215721130371,298.8920555114746,101153.59716796876,2.029644012451172,318.7902374267578,3.263744,89.38563537597656,0.0176819432526826,2016,7,Coclé,561097.8707884334,947888.5720999996,1.4407375286611828,-0.8167768409772913,527.589181141345,1,Pobre,0.0
Cocle,2016-08-01,0.8279086351394653,-0.4438169598579407,299.28739166259766,101081.431640625,1.7945966720581057,300.770751953125,1.388411,89.28893280029297,0.0179787902161479,2016,8,Coclé,561097.8707884334,947888.5720999996,0.9393647864360456,-0.492085506719447,324.5457128933593,1,Pobre,0.0
Cocle,2016-09-01,0.7854672074317932,-0.5039525628089905,298.94210052490234,101150.61401367188,1.744338035583496,287.2871856689453,0.09441121,89.04035186767578,0.0177270863205194,2016,9,Coclé,561097.8707884334,947888.5720999996,0.9332346540460492,-0.5704445567001954,307.9733316287832,1,Pobre,0.0
Cocle,2016-10-01,1.0872761011123655,0.2568806409835815,298.6090278625488,101034.94458007812,1.9002256393432613,293.40357971191406,-4.598922,89.72818756103516,0.0175225213170051,2016,10,Coclé,561097.8707884334,947888.5720999996,1.1172094627965887,0.2320063706056005,376.53557357017337,1,Pobre,0.0
Cocle,2016-11-01,1.593552589416504,0.0880573987960815,298.09666442871094,101040.28295898438,2.222109794616699,304.9026794433594,-2.788255,90.73920440673828,0.0172256911173462,2016,11,Coclé,561097.8707884334,947888.5720999996,1.5959836968837673,0.0552024045349147,558.9792552489013,1,Pobre,0.0
Cocle,2016-12-01,0.9707883112132548,-1.9987249374389648,298.52534103393555,101103.09057617188,2.7353200912475586,426.785888671875,2.340411,86.630859375,0.0168828386813402,2016,12,Coclé,561097.8707884334,947888.5720999996,2.2220106482032613,-1.118650943047084,1089.3368278818964,1,Pobre,0.0
Cocle,2017-01-01,0.5052914619445801,-3.375163078308105,298.34813690185547,101196.33935546876,3.873018264770508,640.105712890625,0.3677443,80.41423034667969,0.0155325885862112,2017,1,Coclé,561097.8707884334,947888.5720999996,3.4127767677784515,-1.4221912276586497,2509.375098907727,1,Marginal,184.0
Cocle,2017-02-01,0.3420696258544922,-3.3278303146362305,298.41668701171875,101189.36791992188,3.80930233001709,637.84326171875,-0.8162556,79.39863586425781,0.0154612101614475,2017,2,Coclé,561097.8707884334,947888.5720999996,3.345364887713163,-1.46836548875752,2451.113745236312,1,Marginal,208.0
Cocle,2017-03-01,0.4146595001220703,-3.66518783569336,298.76013946533203,101185.37280273438,4.0720319747924805,689.205078125,-0.2815889,79.74699401855469,0.0158152785152196,2017,3,Coclé,561097.8707884334,947888.5720999996,3.688569420785796,-1.4581407559581134,2920.1988752920024,1,Marginal,250.0
Cocle,2017-04-01,0.3820474147796631,-1.9607934951782229,299.6613540649414,101042.86254882812,2.751885414123535,502.286376953125,0.8770778,81.44090270996094,0.0170624069869518,2017,4,Coclé,561097.8707884334,947888.5720999996,1.997666478137193,-1.3783640432296425,1152.6046848618553,1,Pobre,349.0
Cocle,2017-05-01,0.7162848711013794,0.1063742637634277,299.37592697143555,101099.29858398438,1.5838909149169922,265.8636474609375,0.9524111,89.47343444824219,0.0181771228089928,2017,5,Coclé,561097.8707884334,947888.5720999996,0.7241405254230224,0.1474307748400205,221.15044143364307,1,Muy pobre,572.0
Cocle,2017-06-01,0.805782675743103,0.0635874271392822,299.2328147888184,101090.48266601562,1.7042913436889648,271.7873840332031,2.253078,89.18310546875,0.0180227104574441,2017,6,Coclé,561097.8707884334,947888.5720999996,0.8082877466706446,0.078750667280688,252.34882553166568,1,Pobre,800.0
Cocle,2017-07-01,0.9441184997558594,-0.8317184448242188,299.1187515258789,101139.97094726562,1.913329124450684,294.4178161621094,2.915744,89.41036987304688,0.0179543020203709,2017,7,Coclé,561097.8707884334,947888.5720999996,1.2582191037502457,-0.7221883523916623,425.52625476113246,1,Pobre,878.0
Cocle,2017-08-01,0.8898885846138,-0.46989506483078,298.98310470581055,101123.33129882812,1.819997787475586,292.85389709472656,0.7990777,88.66645050048828,0.0177280334755778,2017,8,Coclé,561097.8707884334,947888.5720999996,1.006331488615096,-0.4858256678285687,338.53070761821016,1,Pobre,788.0
Cocle,2017-09-01,0.7720077037811279,0.2318811416625976,299.0968322753906,101080.26000976562,1.6792678833007812,269.2542419433594,-3.746256,89.48303985595703,0.0180052239447832,2017,9,Coclé,561097.8707884334,947888.5720999996,0.806079871077401,0.2917881155088935,249.31397874349383,1,Pobre,681.0
Cocle,2017-10-01,0.9990036487579346,0.2519360147416591,299.0177764892578,100994.97192382812,2.053323745727539,321.1629638671875,-2.483589,88.48889923095703,0.0177564108744263,2017,10,Coclé,561097.8707884334,947888.5720999996,1.0302815371322425,0.2470362195057688,380.0908138295911,1,Pobre,544.0
Cocle,2017-11-01,1.3762589693069458,-0.5651645660400391,298.42809677124023,101023.26123046876,2.1062545776367188,323.664794921875,-3.326922,89.22840118408203,0.0173601489514112,2017,11,Coclé,561097.8707884334,947888.5720999996,1.4877834981290263,-0.3896559385758562,553.1478137086458,1,Pobre,423.0
Cocle,2017-12-01,1.1860358119010923,-2.5165719985961914,298.2890968322754,101100.99829101562,3.3008995056152344,486.177001953125,0.7604111,86.48005676269531,0.0167212914675474,2017,12,Coclé,561097.8707884334,947888.5720999996,2.782052402675103,-1.1303791733989503,1553.6948150236085,1,Pobre,340.0
Cocle,2018-01-01,1.2057151198387146,-2.889143943786621,298.1151123046875,101097.345703125,3.5324783325195312,522.010009765625,1.515078,85.81236267089844,0.016295263543725,2018,1,Coclé,561097.8707884334,947888.5720999996,3.130639180443284,-1.17544347073062,1877.231556738369,1,Pobre,148.0
Cocle,2018-02-01,0.6590480804443359,-4.040620803833008,298.158935546875,101213.52197265624,4.437882423400879,708.8740234375,3.694411,80.17362976074219,0.0152338705956935,2018,2,Coclé,561097.8707884334,947888.5720999996,4.094015248225813,-1.4091144109189002,3333.684662767972,1,Marginal,167.0
Cocle,2018-03-01,0.6206159591674805,-3.9178314208984375,298.6514663696289,101098.181640625,4.312724113464356,714.187744140625,-0.329589,78.40960693359375,0.0154381357133388,2018,3,Coclé,561097.8707884334,947888.5720999996,3.9666821414568174,-1.4136936813284766,3254.2116331573693,1,Marginal,202.0
Cocle,2018-04-01,0.5471150875091553,-2.031614303588867,299.0465087890625,101177.79638671876,2.6506118774414062,488.258056640625,-0.1389222,81.51579284667969,0.0163692589849233,2018,4,Coclé,561097.8707884334,947888.5720999996,2.103994200925237,-1.3077364223996637,1180.0487680317085,1,Pobre,282.0
Cocle,2018-05-01,0.8029255270957947,-0.2450761198997497,299.0919609069824,101132.28271484376,1.8932008743286133,326.3134765625,0.8837444,87.38513946533203,0.0175863485783338,2018,5,Coclé,561097.8707884334,947888.5720999996,0.8394949116029091,-0.2962470705901973,314.6727079521649,1,Pobre,463.0
Cocle,2018-06-01,0.6747153997421265,-0.6979837417602539,298.939266204834,101132.62109375,1.6725893020629885,276.6405944824219,2.583078,89.46332550048828,0.0178351756185293,2018,6,Coclé,561097.8707884334,947888.5720999996,0.9707843089022516,-0.8023473353891714,308.492532946158,1,Pobre,647.0
Cocle,2018-07-01,0.97854745388031,-1.2993240356445312,298.9205894470215,101116.73999023438,2.161093711853028,335.95433044433594,2.923744,89.32150268554688,0.0177566986531019,2018,7,Coclé,561097.8707884334,947888.5720999996,1.626590934777158,-0.9253011432789824,627.718011382188,1,Pobre,711.0
Cocle,2018-08-01,0.9121391773223876,-1.1435070037841797,298.9585304260254,101123.0234375,2.0296010971069336,328.6162872314453,2.377744,87.93191528320312,0.0176126789301633,2018,8,Coclé,561097.8707884334,947888.5720999996,1.4627392612867935,-0.8974788299002124,552.1562623677567,1,Pobre,638.0
Cocle,2018-09-01,0.7894245386123657,-0.4120296835899353,298.6524314880371,101015.73291015624,1.595441818237305,263.9798278808594,-0.05158889,89.00601196289062,0.0175916533917188,2018,9,Coclé,561097.8707884334,947888.5720999996,0.8904827692451823,-0.4810426085560145,270.0239343550383,1,Pobre,551.0
Cocle,2018-10-01,1.1895732879638672,0.1762477755546569,298.5112724304199,101094.38305664062,2.216294288635254,347.670654296875,-2.773589,87.91029357910156,0.0170927662402391,2018,10,Coclé,561097.8707884334,947888.5720999996,1.2025588907929334,0.1470904439372893,480.2643913174812,1,Pobre,441.0
Cocle,2018-11-01,0.8393055349588394,-1.4009761810302734,298.5967559814453,101061.14794921876,2.201236724853516,340.74412536621094,0.1150778,88.35342407226562,0.0173749327659606,2018,11,Coclé,561097.8707884334,947888.5720999996,1.6331466684981826,-1.0310489890191998,639.2335570321859,1,Pobre,342.0
Cocle,2018-12-01,0.884695291519165,-3.348970413208008,298.7019729614258,101130.49829101562,3.8384695053100586,599.05908203125,3.097744,81.77272033691406,0.0161224976181983,2018,12,Coclé,561097.8707884334,947888.5720999996,3.463854585195342,-1.312526913779959,2383.610597229622,1,Marginal,276.0
Cocle,2019-01-01,0.68963623046875,-4.391425132751465,298.4067077636719,101182.63671875,4.742459297180176,749.77978515625,1.919745,78.17938232421875,0.015134360641241,2019,1,Coclé,561097.8707884334,947888.5720999996,4.445246092955526,-1.4150269880485458,3828.560684543633,1,Marginal,139.0
Cocle,2019-02-01,0.5704479217529297,-3.974363327026367,298.65113830566406,101143.63305664062,4.349932670593262,724.620849609375,3.273078,76.4339599609375,0.0151256062090396,2019,2,Coclé,561097.8707884334,947888.5720999996,4.015093359642379,-1.4282380722217345,3342.0463832786704,1,Marginal,160.0
